timestamp,amount,transaction_hour,is_foreign,velocity_1h,new_device,account_age_days,avg_amount_last_30d,merchant_category,geo_distance,isFraud
337610,27.97,21,1,,0,,2.0,mastercard,87.0,0
337612,49.0,21,1,1.0,0,,3.0,visa,87.0,0
337622,59.54,21,1,,0,,3.0,visa,87.0,0
337626,20.0,21,1,5.0,0,,1.0,visa,87.0,0
337663,117.0,21,1,,0,,5.0,visa,87.0,0
337666,100.0,21,1,,0,,1.0,visa,87.0,0
337675,107.95,21,1,1.0,0,,5.0,mastercard,87.0,0
337678,300.0,21,1,2.0,0,,2.0,visa,87.0,0
337689,107.95,21,1,2.0,0,,1.0,visa,87.0,0
337694,58.95,21,1,32.0,0,,2.0,visa,87.0,0
337697,125.0,21,1,,0,,1.0,visa,87.0,0
337698,117.0,21,1,13.0,0,,2.0,mastercard,87.0,0
337710,57.0,21,1,,0,,2.0,mastercard,87.0,0
337727,60.0,21,1,,0,,2.0,mastercard,87.0,0
337733,100.0,21,1,,0,,2.0,mastercard,87.0,0
337789,50.0,21,1,,0,,4.0,visa,87.0,0
337792,34.0,21,1,211.0,0,,3.0,visa,87.0,0
337795,49.0,21,1,,0,,7.0,mastercard,87.0,0
337800,60.0,21,1,,0,,3.0,mastercard,87.0,0
337829,50.0,21,1,,0,,1.0,visa,87.0,0
337848,40.0,21,1,,0,,1.0,visa,87.0,0
337856,125.0,21,1,,0,,1.0,visa,87.0,0
337890,117.0,21,1,1069.0,0,,1.0,visa,87.0,0
337904,112.99,21,0,,0,,1.0,mastercard,,0
337907,300.0,21,1,,0,641.0,1.0,visa,87.0,0
337912,57.95,21,1,2.0,0,,1.0,visa,87.0,0
337919,29.0,21,1,,0,,2.0,visa,87.0,0
337928,117.0,21,1,1069.0,0,,2.0,visa,87.0,0
337936,120.0,21,1,,0,,1.0,visa,87.0,0
337939,206.0,21,1,70.0,0,,2.0,visa,87.0,0
337950,65.254,21,0,,0,,1.0,visa,,0
337961,100.0,21,1,,0,,1.0,visa,87.0,0
337973,45.0,21,1,,0,,6.0,visa,87.0,0
337983,39.0,21,1,,0,,1.0,visa,87.0,0
338034,842.0,21,1,,0,,1.0,mastercard,87.0,0
338039,23.95,21,1,5.0,0,,1.0,visa,87.0,0
338043,25.0,21,1,,0,,1.0,mastercard,87.0,0
338055,47.95,21,1,,0,,1.0,visa,87.0,0
338068,171.0,21,1,82.0,0,,1.0,mastercard,87.0,0
338103,50.0,21,1,1.0,0,,3.0,mastercard,87.0,0
338107,159.95,21,1,,0,,120.0,visa,87.0,0
338136,40.0,21,1,,0,,1.0,visa,87.0,1
338159,65.254,21,0,,0,,1.0,visa,,0
338162,47.95,21,1,1.0,0,,5.0,mastercard,87.0,0
338179,146.0,21,1,8.0,0,,1.0,visa,87.0,0
338192,30.0,21,1,,0,,3.0,mastercard,87.0,0
338193,20.0,21,1,,0,,3.0,mastercard,87.0,0
338193,57.95,21,1,24.0,0,,19.0,mastercard,87.0,0
338207,159.95,21,1,,0,,120.0,visa,87.0,0
338211,57.95,21,1,,0,,1.0,visa,87.0,0
338231,38.125,21,0,,0,,1.0,visa,,0
338236,60.0,21,1,,0,,2.0,visa,87.0,0
338278,100.0,21,1,,0,,1.0,visa,87.0,0
338279,117.0,21,1,8.0,0,,2.0,visa,87.0,0
338290,72.99,21,1,2.0,0,,2.0,mastercard,87.0,0
338305,60.0,21,1,,0,,4.0,visa,87.0,0
338313,261.95,21,1,,0,,1.0,mastercard,87.0,0
338317,50.0,21,1,,0,,17.0,visa,87.0,0
338329,130.49,21,1,3.0,0,,1.0,visa,87.0,0
338331,100.0,21,1,,0,,2.0,mastercard,87.0,0
338346,100.0,21,1,,0,,6.0,visa,87.0,0
338360,40.0,21,1,,0,,2.0,mastercard,87.0,0
338362,21.751,21,0,,0,,1.0,visa,,0
338369,59.0,21,1,3.0,0,,2.0,visa,87.0,0
338371,15.0,21,1,,0,,1.0,visa,87.0,0
338383,40.0,21,1,,0,,1.0,mastercard,87.0,0
338399,35.95,21,1,,0,,7.0,mastercard,87.0,0
338400,50.0,22,1,54.0,0,,3.0,visa,87.0,0
338401,226.0,22,1,,0,,1.0,visa,87.0,0
338421,226.0,22,1,0.0,0,,1.0,visa,87.0,0
338424,45.0,22,1,,0,,1.0,visa,87.0,0
338430,31.95,22,1,8.0,0,,19.0,visa,87.0,0
338434,20.0,22,1,4.0,0,,9.0,mastercard,87.0,0
338462,30.0,22,1,,0,124.0,1.0,visa,87.0,0
338471,45.0,22,1,,0,,1.0,visa,87.0,0
338482,77.0,22,1,,0,,1.0,visa,87.0,0
338493,60.0,22,1,,0,,2.0,visa,87.0,0
338505,100.0,22,1,8.0,0,,2.0,visa,87.0,0
338521,100.0,22,1,,0,,6.0,visa,87.0,0
338540,31.95,22,1,8.0,0,,19.0,visa,87.0,0
338561,29.0,22,1,9.0,0,,3.0,visa,87.0,0
338561,262.95,22,1,,0,,2.0,mastercard,87.0,0
338562,1281.49,22,1,,0,,2.0,visa,87.0,0
338576,261.95,22,1,,0,,1.0,visa,87.0,0
338580,31.721,22,0,,0,,1.0,mastercard,,0
338584,100.0,22,1,,0,,5.0,visa,87.0,0
338587,47.0,22,1,,0,,1.0,visa,87.0,1
338600,117.0,22,1,,0,,5.0,visa,87.0,0
338605,54.5,22,1,,0,,1.0,visa,87.0,0
338606,75.0,22,1,,0,,1.0,visa,87.0,0
338640,40.784,22,0,,0,,1.0,visa,,0
338650,44.0,22,1,,0,,1.0,visa,87.0,0
338650,50.0,22,1,,0,,1.0,visa,87.0,0
338686,30.0,22,1,,0,,2.0,mastercard,87.0,0
338697,47.853,22,0,,0,29.0,1.0,mastercard,,0
338724,46.5,22,1,,0,,1.0,visa,87.0,0
338727,31.95,22,1,10.0,0,,5.0,visa,87.0,0
338728,146.0,22,1,7.0,0,,1.0,mastercard,87.0,0
338745,30.0,22,1,,0,,1.0,visa,87.0,0
338778,30.95,22,1,,0,,5.0,mastercard,87.0,0
338795,100.0,22,1,,0,,53.0,visa,87.0,0
338812,159.95,22,1,,0,,2.0,visa,87.0,0
338819,160.0,22,1,,0,,1.0,visa,87.0,0
338856,108.5,22,1,1.0,0,,1.0,visa,87.0,0
338857,226.0,22,1,19.0,0,,1.0,visa,87.0,0
338874,39.0,22,1,,0,,2.0,mastercard,87.0,0
338875,46.161,22,0,,0,0.0,1.0,visa,,0
338883,224.0,22,1,,0,,2.0,visa,87.0,0
338884,100.0,22,1,,0,,1.0,visa,87.0,0
338891,25.0,22,1,,0,,1.0,visa,87.0,0
338891,57.95,22,1,981.0,0,,1.0,visa,87.0,0
338893,53.25,22,1,5.0,0,,1.0,visa,87.0,0
338906,92.99,22,1,302.0,0,,1.0,visa,87.0,0
338915,29.0,22,1,735.0,0,,2.0,visa,87.0,0
338931,49.0,22,1,14.0,0,,144.0,mastercard,87.0,0
338950,13.172,22,0,,0,,2.0,visa,,0
338969,79.996,22,0,,0,0.0,2.0,visa,,0
338990,554.0,22,1,,0,,2.0,visa,87.0,0
338991,57.95,22,1,981.0,0,,1.0,visa,87.0,0
339009,117.0,22,1,,0,,5.0,visa,87.0,0
339020,480.0,22,1,,0,,1.0,visa,87.0,0
339020,41.0,22,1,4.0,0,,2.0,visa,87.0,0
339028,150.0,22,1,3.0,0,,3.0,visa,87.0,0
339047,47.95,22,1,981.0,0,,1.0,visa,87.0,0
339094,45.0,22,1,,0,,2.0,mastercard,87.0,0
339097,40.0,22,1,,0,,1.0,visa,87.0,0
339100,87.0,22,1,851.0,0,,2.0,mastercard,87.0,0
339114,595.79,22,1,0.0,0,,1.0,discover,87.0,0
339126,80.0,22,1,,0,,69.0,visa,87.0,0
339134,60.0,22,1,,0,,2.0,visa,87.0,0
339135,21.751,22,0,,0,960.0,2.0,visa,,0
339140,13.0,22,1,,0,,6.0,visa,87.0,0
339158,400.0,22,1,,0,,3.0,visa,87.0,0
339165,100.0,22,1,,0,,1.0,visa,87.0,0
339175,34.0,22,1,,0,,1.0,visa,87.0,0
339181,59.0,22,1,6.0,0,,2.0,visa,87.0,0
339187,33.231,22,0,,0,286.0,3.0,visa,,0
339188,49.0,22,1,16.0,0,,1.0,visa,87.0,0
339211,78.5,22,1,833.0,0,,1.0,mastercard,87.0,0
339235,50.0,22,1,,0,,1.0,visa,87.0,0
339241,1281.49,22,1,0.0,0,,2.0,visa,87.0,0
339250,53.95,22,1,16.0,0,,21.0,visa,87.0,0
339252,171.0,22,1,,0,,1.0,visa,87.0,0
339295,107.95,22,1,,0,,4.0,visa,87.0,0
339296,33.352,22,0,,0,,3.0,visa,,0
339298,97.0,22,1,0.0,0,,69.0,visa,87.0,0
339308,107.95,22,1,40.0,0,,1.0,mastercard,87.0,0
339322,41.146,22,0,,0,29.0,1.0,mastercard,,0
339371,80.0,22,1,,0,,1.0,visa,87.0,0
339386,297.1,22,1,32.0,0,,1.0,visa,87.0,0
339393,30.0,22,1,,0,,1.0,visa,87.0,0
339399,47.95,22,1,1.0,0,,5.0,visa,87.0,0
339404,159.95,22,1,,0,,2.0,mastercard,87.0,0
339405,117.0,22,1,,0,,2.0,mastercard,87.0,0
339416,159.95,22,1,,0,,11.0,visa,87.0,0
339417,115.0,22,1,2.0,0,,3.0,mastercard,87.0,1
339420,169.0,22,1,7.0,0,,1.0,mastercard,87.0,0
339449,173.0,22,1,16.0,0,,1.0,visa,87.0,0
339471,100.0,22,1,8.0,0,,1.0,visa,87.0,0
339482,100.0,22,1,,0,,5.0,visa,87.0,0
339497,50.0,22,1,,0,,1.0,mastercard,87.0,0
339498,160.95,22,1,,0,,1.0,visa,87.0,0
339513,41.146,22,0,,0,29.0,1.0,mastercard,,0
339524,30.0,22,1,,0,,4.0,mastercard,87.0,0
339530,554.0,22,1,2445.0,0,,13.0,visa,87.0,1
339598,59.0,22,1,8.0,0,,8.0,visa,87.0,0
339615,210.95,22,1,158.0,0,,8.0,visa,87.0,0
339620,108.95,22,1,15.0,0,,11.0,visa,87.0,0
339637,100.0,22,1,,0,,1.0,discover,87.0,0
339646,100.0,22,1,,0,,2.0,visa,87.0,0
339649,120.0,22,1,,0,,3.0,discover,87.0,0
339659,59.0,22,1,5.0,0,,4.0,visa,87.0,0
339662,90.0,22,1,1.0,0,,11.0,visa,87.0,0
339671,29.0,22,1,1339.0,0,,1.0,mastercard,87.0,0
339674,105.95,22,1,,0,,12.0,visa,87.0,0
339675,39.0,22,1,61.0,0,,1.0,visa,87.0,0
339691,100.0,22,1,,0,,1.0,visa,87.0,0
339744,150.0,22,1,,0,,1.0,visa,87.0,0
339745,59.0,22,1,,0,,1.0,mastercard,87.0,0
339757,30.0,22,1,,0,,1.0,visa,87.0,0
339763,24.168,22,0,,0,,1.0,visa,,1
339780,221.95,22,1,2751.0,0,,8.0,visa,87.0,0
339795,100.0,22,1,,0,,1.0,visa,87.0,0
339798,15.95,22,1,,0,,3.0,visa,87.0,0
339799,50.0,22,1,,0,,1.0,american express,87.0,0
339802,59.0,22,1,7.0,0,,4.0,visa,87.0,0
339817,200.0,22,1,,0,,1.0,visa,87.0,0
339827,24.168,22,0,,0,,1.0,visa,,1
339833,50.0,22,1,2.0,0,,1.0,visa,87.0,0
339857,41.146,22,0,,0,29.0,1.0,mastercard,,0
339859,49.0,22,1,,0,,1.0,mastercard,87.0,0
339879,201.0,22,1,2.0,0,,9.0,mastercard,87.0,0
339887,140.0,22,1,,0,,1.0,visa,87.0,0
339893,117.0,22,1,2.0,0,,3.0,visa,87.0,0
339895,34.95,22,1,1.0,0,,1.0,visa,87.0,0
339907,107.95,22,1,,0,,2.0,mastercard,87.0,0
339909,39.0,22,1,,0,,1.0,visa,87.0,0
339912,39.877,22,0,,0,,1.0,visa,,0
339912,29.95,22,1,217.0,0,,1.0,visa,87.0,0
339926,117.0,22,1,,0,,1.0,visa,87.0,0
339945,65.95,22,1,,0,,2.0,visa,87.0,0
339945,25.0,22,1,,0,,1.0,visa,87.0,0
339952,100.0,22,1,,0,,1.0,mastercard,87.0,0
339973,40.0,22,1,14.0,0,,1.0,visa,87.0,0
339997,50.0,22,1,,0,,7.0,visa,87.0,0
340003,59.0,22,1,600.0,0,,5.0,mastercard,87.0,0
340066,75.0,22,1,,0,,8.0,visa,87.0,0
340091,35.95,22,1,1.0,0,,3.0,visa,87.0,0
340103,112.99,22,1,,0,,1.0,mastercard,87.0,1
340145,77.0,22,1,,0,,1.0,mastercard,87.0,0
340162,107.95,22,1,,0,,1.0,visa,87.0,0
340167,143.195,22,0,,0,,1.0,visa,,0
340175,67.95,22,1,33.0,0,,2.0,visa,87.0,0
340212,12.567,22,0,,0,,1.0,mastercard,,0
340213,30.95,22,1,13.0,0,,8.0,visa,87.0,0
340214,50.0,22,1,,0,,1.0,visa,87.0,0
340216,39.0,22,1,,0,,1.0,visa,87.0,0
340223,150.0,22,1,,0,,1.0,visa,87.0,0
340238,50.0,22,1,,0,,3.0,mastercard,87.0,0
340251,54.5,22,1,,0,,1.0,visa,87.0,0
340260,75.0,22,1,,0,,1.0,mastercard,87.0,0
340262,39.0,22,1,136.0,0,,88.0,visa,87.0,0
340273,30.95,22,1,,0,,1.0,mastercard,87.0,0
340283,47.95,22,1,,0,,1.0,visa,87.0,0
340300,73.5,22,1,,0,,1.0,visa,87.0,0
340305,87.95,22,1,16.0,0,,1.0,visa,87.0,0
340311,100.0,22,1,,0,,1.0,mastercard,87.0,0
340312,80.0,22,1,,0,,2.0,visa,87.0,0
340316,67.95,22,1,,0,,17.0,visa,87.0,0
340321,103.97,22,1,,0,,1.0,visa,87.0,0
340330,76.854,22,0,,0,,1.0,visa,,0
340332,54.0,22,1,12.0,0,,1.0,visa,87.0,0
340362,87.0,22,1,,0,,1.0,visa,87.0,0
340383,82.95,22,1,,0,,5.0,mastercard,87.0,0
340384,75.0,22,1,,0,,1.0,visa,87.0,0
340385,231.95,22,1,3.0,0,,28.0,visa,87.0,0
340392,10.392,22,0,,0,,3.0,mastercard,,0
340404,311.95,22,1,,0,,2.0,visa,87.0,0
340420,100.0,22,1,,0,,17.0,visa,87.0,0
340431,90.0,22,1,,0,,1.0,mastercard,87.0,1
340442,29.0,22,1,,0,,1.0,mastercard,87.0,0
340461,25.0,22,1,,0,,4.0,visa,87.0,0
340473,10.392,22,0,,0,,3.0,mastercard,,0
340500,40.0,22,1,,0,,3.0,visa,87.0,0
340525,200.0,22,1,,0,,1.0,visa,87.0,0
340530,20.0,22,1,,0,,1.0,visa,87.0,0
340536,161.0,22,1,,0,,1.0,visa,87.0,0
340552,42.95,22,1,5.0,0,,2.0,mastercard,87.0,0
340588,100.0,22,1,,0,,1.0,visa,87.0,0
340598,55.0,22,1,,0,,3.0,mastercard,87.0,0
340628,50.0,22,1,,0,,1.0,visa,87.0,0
340634,25.739,22,0,,0,,1.0,mastercard,,0
340651,65.95,22,1,,0,,1.0,visa,87.0,0
340684,50.0,22,1,,0,,1.0,visa,87.0,0
340684,50.0,22,1,,0,,1.0,visa,87.0,0
340689,25.95,22,1,1.0,0,,4.0,visa,87.0,0
340693,103.95,22,1,,0,,1.0,visa,87.0,0
340718,150.0,22,1,,0,,4.0,visa,87.0,0
340729,30.936,22,0,,0,,2.0,visa,,0
340731,311.95,22,1,9.0,0,,1.0,visa,87.0,0
340732,100.0,22,1,,0,,1.0,visa,87.0,0
340740,82.95,22,1,,0,,2.0,visa,87.0,0
340742,150.0,22,1,,0,,1.0,mastercard,87.0,0
340763,80.0,22,1,,0,,1.0,mastercard,87.0,0
340768,100.0,22,1,,0,,2.0,mastercard,87.0,0
340775,150.0,22,1,,0,,123.0,mastercard,87.0,0
340792,50.0,22,1,,0,,1.0,visa,87.0,0
340792,35.95,22,1,9.0,0,,4.0,visa,87.0,0
340793,20.0,22,1,,0,,1.0,visa,87.0,0
340814,209.95,22,1,,0,,1.0,mastercard,87.0,0
340835,130.0,22,1,,0,,6.0,mastercard,87.0,0
340840,92.0,22,1,,0,,27.0,mastercard,87.0,0
340842,62.95,22,1,,0,,1.0,visa,87.0,0
340900,117.0,22,1,,0,,1.0,mastercard,87.0,0
340908,107.95,22,1,,0,,116.0,mastercard,87.0,0
340911,78.95,22,1,11.0,0,,1.0,mastercard,87.0,0
340931,40.0,22,1,,0,,1.0,visa,87.0,0
340932,600.0,22,1,,0,,1.0,visa,87.0,0
340941,159.95,22,1,3.0,0,,106.0,visa,87.0,0
340961,125.0,22,1,,0,,1.0,visa,87.0,0
340961,100.0,22,1,,0,,1.0,mastercard,87.0,0
340962,107.95,22,1,10.0,0,,98.0,visa,87.0,0
340975,59.0,22,1,1.0,0,,1.0,mastercard,87.0,0
340976,47.95,22,1,9.0,0,,7.0,visa,87.0,0
340983,50.0,22,1,,0,,1.0,mastercard,87.0,0
340989,125.0,22,1,,0,,1.0,visa,87.0,0
341018,100.0,22,1,,0,,2.0,mastercard,87.0,0
341046,24.168,22,0,,0,,1.0,visa,,1
341047,150.0,22,1,,0,,1.0,mastercard,87.0,0
341047,500.0,22,1,,0,,3.0,visa,87.0,0
341051,117.0,22,1,,0,,1.0,visa,87.0,0
341076,25.95,22,1,10.0,0,,1.0,mastercard,87.0,0
341080,107.95,22,1,3.0,0,,3.0,visa,87.0,0
341081,209.95,22,1,,0,,2.0,visa,87.0,0
341095,50.0,22,1,,0,,1.0,visa,87.0,0
341110,102.95,22,1,10.0,0,,98.0,visa,87.0,0
341113,30.0,22,1,,0,,1.0,visa,87.0,0
341131,100.0,22,1,,0,,3.0,mastercard,87.0,0
341148,41.388,22,0,,0,,3.0,mastercard,,0
341159,113.0,22,1,24.0,0,,2.0,mastercard,87.0,0
341179,149.95,22,1,61.0,0,,92.0,mastercard,87.0,0
341187,97.0,22,1,,0,,1.0,mastercard,87.0,0
341188,20.0,22,1,,0,,2.0,visa,87.0,0
341188,25.0,22,1,,0,,1.0,mastercard,87.0,0
341195,175.0,22,1,1.0,0,,1.0,mastercard,87.0,0
341201,35.95,22,1,,0,,6.0,visa,87.0,0
341236,117.0,22,1,,0,,118.0,mastercard,87.0,0
341240,68.95,22,1,,0,,1.0,visa,87.0,0
341246,400.0,22,1,,0,,2.0,visa,87.0,1
341250,100.0,22,1,,0,,17.0,visa,87.0,0
341256,37.0,22,1,,0,,1.0,visa,87.0,0
341258,107.95,22,1,,0,,7.0,mastercard,87.0,0
341262,50.0,22,1,9.0,0,,3.0,visa,87.0,0
341286,100.0,22,1,,0,,1.0,visa,87.0,0
341289,16.313,22,0,,0,,1.0,visa,,0
341310,54.99,22,1,,0,,1.0,mastercard,87.0,0
341311,117.0,22,1,32.0,0,,1.0,visa,87.0,0
341311,107.95,22,1,2.0,0,,1.0,visa,87.0,0
341319,77.0,22,1,,0,,1.0,visa,87.0,0
341320,300.0,22,1,,0,,3.0,visa,87.0,0
341324,159.95,22,1,,0,,1.0,visa,87.0,0
341326,78.95,22,1,14.0,0,,1.0,visa,87.0,0
341334,10.0,22,1,32.0,0,,1.0,visa,87.0,0
341343,67.95,22,1,0.0,0,,7.0,visa,87.0,0
341368,100.0,22,1,,0,,1.0,visa,87.0,0
341373,75.0,22,1,,0,,1.0,mastercard,87.0,0
341392,100.0,22,1,,0,,2.0,visa,87.0,0
341397,159.95,22,1,2.0,0,,1.0,visa,87.0,0
341406,200.0,22,1,,0,,157.0,mastercard,87.0,0
341413,35.95,22,1,3.0,0,,3.0,visa,87.0,0
341432,112.0,22,1,,0,,1.0,visa,87.0,0
341434,25.0,22,1,,0,14.0,4.0,visa,87.0,0
341455,589.0,22,1,3.0,0,,1.0,visa,87.0,0
341460,75.0,22,1,,0,,1.0,visa,87.0,0
341472,29.0,22,1,,0,,2.0,visa,87.0,0
341487,60.95,22,1,35.0,0,,1.0,mastercard,87.0,0
341504,97.0,22,1,,0,,1.0,visa,87.0,0
341519,103.97,22,1,,0,,7.0,mastercard,87.0,0
341526,88.817,22,0,,0,,2.0,mastercard,,0
341549,50.0,22,1,7.0,0,,1.0,visa,87.0,0
341590,50.0,22,1,25.0,0,,2.0,visa,87.0,0
341590,59.0,22,1,2.0,0,,2.0,mastercard,87.0,0
341594,422.88,22,1,,0,,1.0,visa,87.0,0
341626,34.0,22,1,,0,,6.0,mastercard,87.0,0
341626,54.0,22,1,0.0,0,,3.0,mastercard,87.0,0
341640,60.0,22,1,,0,,4.0,mastercard,87.0,0
341642,49.0,22,1,50.0,0,,1.0,visa,87.0,0
341646,30.0,22,1,,0,,1.0,mastercard,87.0,0
341652,47.95,22,1,,0,,5.0,visa,87.0,0
341667,49.0,22,1,0.0,0,,2.0,mastercard,87.0,0
341687,14.138,22,0,,0,74.0,1.0,mastercard,,0
341693,171.0,22,1,,0,,1.0,discover,87.0,0
341704,107.95,22,1,73.0,0,,2.0,visa,87.0,0
341705,30.95,22,1,8.0,0,,8.0,visa,87.0,0
341732,60.662,22,0,,0,,2.0,visa,,1
341736,24.47,22,0,,0,,1.0,visa,,0
341740,25.95,22,1,5.0,0,,2.0,visa,87.0,0
341771,250.0,22,1,,0,,2.0,visa,87.0,0
341772,50.0,22,1,,0,,5.0,visa,87.0,0
341777,30.0,22,1,,0,,3.0,visa,87.0,0
341787,56.5,22,1,23.0,0,,1.0,mastercard,87.0,0
341800,209.95,22,1,10.0,0,,157.0,mastercard,87.0,0
341851,50.0,22,1,,0,,3.0,visa,87.0,0
341851,24.47,22,0,,0,,1.0,visa,,0
341883,30.0,22,1,,0,,13.0,mastercard,87.0,0
341905,25.0,22,1,,0,,2.0,visa,87.0,0
341930,78.97,22,1,28.0,0,,3.0,mastercard,87.0,0
341941,15.0,22,1,,0,,1.0,visa,87.0,0
341953,25.0,22,1,,0,,2.0,visa,87.0,0
341955,34.0,22,1,3.0,0,,4.0,visa,87.0,0
341965,107.95,22,1,0.0,0,,1.0,visa,87.0,0
341975,67.95,22,1,9.0,0,,165.0,visa,87.0,0
341983,7.13,22,0,,0,,1.0,visa,,0
341990,39.0,22,1,1.0,0,,3.0,visa,87.0,0
342008,17.673,23,0,,0,,1.0,visa,,0
342036,49.0,23,1,11.0,0,,1.0,mastercard,87.0,0
342072,34.0,23,1,3.0,0,,4.0,visa,87.0,0
342080,92.95,23,1,,0,,2.0,visa,87.0,0
342114,30.0,23,1,,0,,1.0,mastercard,87.0,0
342127,87.95,23,1,1.0,0,,4.0,mastercard,87.0,0
342129,117.0,23,1,,0,,3.0,mastercard,87.0,0
342130,24.47,23,0,,0,,1.0,visa,,0
342139,25.0,23,1,,0,,1.0,visa,87.0,0
342147,150.0,23,1,,0,,1.0,visa,87.0,0
342174,30.95,23,1,,0,,1.0,visa,87.0,0
342177,92.0,23,1,579.0,0,,1.0,visa,87.0,0
342200,14.26,23,0,,0,,1.0,visa,,0
342203,55.95,23,1,,0,,79.0,visa,87.0,0
342220,50.0,23,1,,0,,2.0,visa,87.0,0
342221,50.0,23,1,,0,,1.0,mastercard,87.0,0
342231,29.5,23,1,,0,,102.0,visa,87.0,0
342231,209.95,23,1,,0,,80.0,visa,87.0,0
342237,57.95,23,1,,0,,1.0,mastercard,87.0,0
342253,34.0,23,1,3.0,0,,4.0,visa,87.0,0
342267,117.0,23,1,6.0,0,,63.0,visa,87.0,0
342285,40.0,23,1,,0,,1.0,visa,87.0,0
342288,25.0,23,1,,0,,4.0,visa,87.0,0
342294,117.0,23,1,18.0,0,,4.0,discover,87.0,1
342303,184.95,23,1,2.0,0,,4.0,visa,87.0,0
342322,35.0,23,1,,0,,3.0,visa,87.0,0
342322,55.95,23,1,13.0,0,,15.0,visa,87.0,0
342327,30.0,23,0,,0,,1.0,visa,,0
342336,261.95,23,1,14.0,0,,124.0,visa,87.0,0
342337,50.0,23,1,,0,,1.0,visa,87.0,1
342371,24.531,23,0,,0,7.0,3.0,visa,,0
342388,25.0,23,1,,0,,1.0,visa,87.0,0
342389,335.0,23,1,7.0,0,,2.0,mastercard,87.0,0
342394,120.0,23,1,9.0,0,,4.0,visa,87.0,0
342400,135.95,23,1,,0,,6.0,visa,87.0,0
342419,404.95,23,1,86.0,0,,2.0,mastercard,87.0,0
342426,59.0,23,1,,0,,3.0,mastercard,87.0,0
342457,57.95,23,1,11.0,0,,2.0,visa,87.0,0
342464,200.0,23,1,,0,,25.0,visa,87.0,0
342466,49.0,23,1,4.0,0,,2.0,mastercard,87.0,0
342490,100.0,23,1,,0,,9.0,mastercard,87.0,0
342520,210.95,23,1,99.0,0,,3.0,mastercard,87.0,0
342542,108.95,23,1,,0,,201.0,visa,87.0,0
342547,94.47,23,1,14.0,0,,2.0,visa,87.0,0
342565,2594.94,23,1,,0,,1.0,visa,87.0,0
342578,226.0,23,1,2.0,0,,1.0,visa,87.0,0
342593,606.72,23,1,,0,,3.0,visa,87.0,0
342594,50.0,23,1,,0,,1.0,visa,87.0,0
342596,40.0,23,1,,0,,1.0,mastercard,87.0,0
342624,25.95,23,1,8.0,0,,3.0,visa,87.0,0
342626,30.95,23,1,33.0,0,,1.0,visa,87.0,0
342680,50.0,23,1,,0,,2.0,mastercard,87.0,0
342683,117.0,23,1,27.0,0,,9.0,mastercard,87.0,0
342747,57.95,23,1,4.0,0,,35.0,mastercard,87.0,0
342749,2594.94,23,1,,0,,1.0,visa,87.0,0
342750,350.0,23,1,,0,,2.0,visa,87.0,0
342751,50.0,23,1,4.0,0,,1.0,visa,87.0,1
342809,52.95,23,1,33.0,0,,1.0,visa,87.0,0
342815,300.0,23,1,,0,,1.0,discover,87.0,0
342818,75.0,23,1,,0,,1.0,visa,87.0,0
342841,200.0,23,1,,0,,1.0,visa,87.0,0
342850,55.45,23,1,,0,,1.0,visa,87.0,0
342857,25.0,23,1,,0,,3.0,visa,87.0,0
342896,200.0,23,1,,0,,1.0,visa,87.0,0
342911,100.0,23,1,4.0,0,,1.0,mastercard,87.0,0
342954,150.0,23,1,0.0,0,,1.0,visa,87.0,0
342985,59.0,23,1,4.0,0,,1.0,visa,87.0,1
342996,47.95,23,1,2.0,0,,1.0,mastercard,87.0,0
343038,50.0,23,1,,0,,1.0,mastercard,87.0,0
343049,59.0,23,1,,0,,1.0,mastercard,87.0,0
343052,41.95,23,1,,0,,1.0,visa,87.0,0
343060,30.0,23,1,,0,,97.0,visa,87.0,0
343111,75.0,23,1,,0,,1.0,visa,87.0,0
343115,311.95,23,1,9.0,0,,5.0,visa,87.0,0
343136,100.0,23,1,,0,,7.0,visa,87.0,0
343152,25.0,23,1,,0,,2.0,visa,87.0,0
343153,59.0,23,1,17.0,0,,1.0,visa,87.0,0
343159,107.95,23,1,30.0,0,,1.0,visa,87.0,0
343175,25.0,23,1,,0,,1.0,mastercard,87.0,0
343182,54.5,23,1,,0,,5.0,mastercard,87.0,0
343189,97.0,23,1,,0,,1.0,visa,87.0,0
343196,100.0,23,1,4.0,0,,1.0,mastercard,87.0,0
343215,55.0,23,1,,0,,1.0,mastercard,87.0,0
343253,311.95,23,1,,0,,4.0,visa,87.0,0
343284,41.448,23,0,,0,,2.0,visa,,0
343300,108.95,23,1,,0,,1.0,visa,87.0,0
343318,25.0,23,1,,0,,8.0,mastercard,87.0,0
343327,35.95,23,1,1.0,0,,7.0,mastercard,87.0,0
343331,70.0,23,1,,0,,4.0,mastercard,87.0,0
343341,40.0,23,1,0.0,0,,2.0,visa,87.0,0
343342,250.0,23,1,10.0,0,,83.0,mastercard,87.0,0
343352,57.95,23,1,6.0,0,,1.0,visa,87.0,0
343414,22.97,23,1,,0,,1.0,visa,87.0,0
343453,57.95,23,1,93.0,0,,5.0,mastercard,87.0,0
343455,25.0,23,1,,0,,1.0,visa,87.0,0
343464,200.0,23,1,,0,,1.0,mastercard,87.0,0
343475,100.0,23,1,,0,,3.0,visa,87.0,0
343482,150.0,23,1,,0,,10.0,visa,87.0,0
343503,311.95,23,1,2.0,0,,4.0,visa,87.0,0
